triangular_1,uniform_2,uniform_3,normal_4,categorical_5,categorical_6,normal_7
41.251597982056666,8.561097211355083,10.30570813128053,0.9559524922679972,0,15,10.733765170160181
43.978789251240826,8.578087234930575,10.272628696393427,-0.102063646272949,0,6,11.099804570933927
58.47148136548584,11.151408834593747,3.2651570258438007,0.4372361024364082,3,13,10.998334616645312
75.6997451310024,9.406880682039544,13.144286006046634,-2.1559758333992938,8,3,11.476205316587748
77.84595636608658,12.620384778899867,2.32964648232541,0.3696781386366427,4,11,11.585132410521297
66.38370415299923,12.466294102449448,11.870908047984049,0.0721483558145176,0,12,12.374288019589772
75.64231691892037,11.753838981317434,3.2258816401706922,1.0883155132865456,0,13,10.020700333226918
52.80565765951374,11.843845930768104,4.675264199962942,1.037594310741767,0,2,10.330901101075353
57.97160388904011,12.524030358035406,11.155062603696441,-1.165579594390427,7,1,9.798187191119606
67.72558680871904,11.780648691989999,14.033663343467394,0.9099475532351311,2,6,11.171017683112918
66.88796578800002,10.86948133765611,9.261111194665755,-1.280015929983817,7,7,12.059922172407935
68.89300564963071,12.098830389051027,14.442747537775181,0.4321972597487563,2,14,11.691325535873265
59.08507679273215,12.621192720359169,7.115418131672154,-1.0422874436637444,0,6,10.501092673672435
63.56304480327633,9.991364211703178,14.757544741720473,0.038752751569478584,8,4,10.93072421698052
49.816879791552026,9.557181565081713,5.7120883694513305,-0.7328561635370694,2,13,9.091652277046913
68.98711373569455,10.724364136003002,6.193900573633329,-0.5240043724318494,6,14,9.624225656129825
61.98074686035993,10.655949280609757,13.068445899011659,-0.6862997536796401,1,3,11.1105208693496
67.25670128379792,9.965863965931351,14.65840137695859,2.05102264506751,0,7,10.933745062753799
57.139152286639515,10.272054639403802,14.414345587285439,-1.1031415261856188,0,14,11.212926303589885
81.33978833036126,9.782172936255138,13.073339161047503,-0.045110360341594824,7,15,11.156669248498758
53.396619545481684,12.703505089492477,4.196777615566402,-0.4483832013049671,5,2,11.829990261418251
73.55226131560076,8.794057154190558,7.8819310888967795,0.9766781519798126,7,13,11.359299459357796
56.807816070219644,8.04117942388759,6.6155258168177085,-0.9426739889197046,1,11,11.614434296251947
48.14943222063599,9.587644687430615,10.479966253367781,0.09944212527748729,0,1,11.746971530253045
57.77316039559098,11.612061378858844,8.252412422684582,0.06906556011356718,7,9,11.10395521116503
61.98174351610246,10.42028003845641,13.322411129698882,1.0483364570494516,7,14,11.651603897751913
59.792200683390504,11.857678444902525,4.082691737637837,-0.845474982618914,5,14,10.668042014050767
66.65745317649503,12.522586531879735,7.334734799892552,1.1426880561701678,5,13,9.909293805761786
74.92473177584183,11.081811821103116,2.3049502169526614,-0.02099510870366029,0,9,13.461189414627432
57.861402712023406,8.455715426601596,3.3860709441845174,-1.9305969788114044,1,5,12.244806366876064
77.12088520790238,12.45748992145423,8.794094753556587,-0.22586733854182456,6,1,11.056727043956533
45.90475614856168,10.161639248995805,4.712843731137788,-0.4302210786029708,8,11,11.083203758140003
73.51916391658449,12.060346246239876,10.874467521067725,0.5181309040511115,7,10,12.952089269500243
49.76930783450986,11.748909067229798,6.241409233701247,-0.7491948199657077,0,5,10.88643252434541
51.20514088176421,10.021488896723628,12.078101502722465,1.0916529573146383,0,6,10.300092969543995
53.70894700590773,8.641543420951487,5.518128181198368,0.6296673603363049,6,11,10.59065049832542
49.555521220873686,10.293227423088917,11.924275606171394,-0.20972860840475563,5,2,12.28693208204587
72.31027364570294,11.120097353007024,2.808856674237972,-0.854399928296405,4,0,11.74464418673929
53.20222566075961,9.235925159508884,9.907876817893875,-1.3717834183439372,6,6,11.356677964114809
77.9851698970977,12.094861010589543,7.643352122761003,0.9809241759372856,8,12,12.23447367909191
76.89323713603498,8.041567365766745,11.879158114647257,0.30202926388388507,8,13,11.423319571779704
66.0351511681197,12.450988369787169,13.110407869948736,1.0399009751063344,2,12,10.084054887257315
53.68565320914114,12.073900437634325,13.419323792168964,1.34522316350689,5,13,9.891596230197775
72.61944814213933,12.222411551156675,3.0285913874231745,-0.6039421255677233,6,8,9.195653003470245
53.6765270136988,10.769897954738187,5.792836712339293,-1.7776148032593846,5,3,11.456536238182887
82.08241717153123,10.527321492361894,3.4382192051319045,-1.3887439286555223,1,15,11.210240211434787
66.44336117218424,10.509206137137127,9.494737318798723,0.9293227396741327,2,11,12.47914908969047
58.029932746218996,9.105400379677965,9.587195559005867,1.3244798222082346,1,0,10.738498585455192
68.4788110528004,11.859728605820893,8.939141513421443,-0.3893635193392492,6,15,10.998336853209533
46.88189070524197,10.610721616188,9.04124446698754,0.3110332439096703,7,14,10.403221351482282
82.00928110566133,11.546708456369203,9.831770644729586,0.27110899510272934,2,5,10.519287565406447
83.68801559352144,9.651070645834434,3.190083092687033,-2.6521844796342005,3,3,9.306312521167165
81.23633427286184,12.493239923482891,5.092157739350302,1.4171388051585854,5,10,10.23687171607659
67.53007126310123,10.577011984073458,6.2467601800166985,0.9735222072675975,4,0,11.094910199662317
58.1570153672796,10.263112511865122,3.061348562445026,0.2952605903590055,0,3,10.514412915537811
61.66562046311279,12.596154085052056,6.635800975814628,-0.7194058195856508,4,6,9.802010116720341
71.07007799233689,11.752608031926716,6.7374680331753085,-1.2460772928852248,7,1,10.693633291660191
62.596307705482936,9.8984686040827,10.019808051660005,-1.2004689291789377,4,1,11.064863435434086
75.18339492213906,10.262631917129934,2.7718548727635,-0.5965783915551114,1,13,12.19372578071071
54.02904706159363,9.465632925828205,13.092312248117866,-0.6405312930370225,7,4,10.56375032796297
53.698872327176,10.27035137453947,4.159166899444894,-0.5508413828298055,3,1,9.099777626161636
58.615266053516066,11.271322903536102,14.313427012050738,-0.594573292560593,7,14,11.366033504320823
81.664904247624,9.736647688705268,13.472788223265136,-0.7570124063444563,0,2,10.871964550410228
68.40719478208041,9.081289728499177,8.033781206893927,0.2894088363303888,3,3,11.485613170449884
66.52814898741367,11.215241226332878,12.747080409740189,0.16700571333026912,1,15,10.098536931958822
68.67334157678847,10.84859004617503,3.8870965469930825,0.3309190810526978,4,9,11.515948952887673
72.95421620743451,12.050866697913367,13.337776882162167,0.5538862049398662,7,6,10.091278399195458
58.105706579103554,12.052650093578512,11.9091365542557,-1.6883915886446772,5,7,9.284535071326264
60.628815523197744,8.286214597001134,11.949140380883861,1.173006043694886,4,14,10.751396020794559
77.44158954483098,11.901530965072205,7.19510373882726,-0.42237828935582633,2,0,12.746162793142371
56.353355617678204,11.81805778731082,12.43222144117706,-1.1799614968292724,8,14,9.634667213785947
64.61002480082553,8.239241647372657,8.68639299385136,1.065394092190609,1,9,10.632673097112585
72.6338498948191,12.234487099729801,7.614133474403407,-1.0765646917946863,6,2,10.60832242088301
57.753594146588625,8.30140622424344,7.780965456525827,-0.634440831956471,8,2,9.4840097332989
49.23611831659939,8.802793864674982,5.049591340621196,-0.3598016763928129,8,10,11.83241910160853
60.37362978769343,8.827042710415128,6.853393391800863,0.673210217206656,1,9,9.597298391706381
61.50599956504945,12.570111252621414,4.5588698095900515,-0.13496120391068653,6,0,12.144269051421247
38.97562149849641,11.57439325083817,2.3343445792269026,-0.6677592731495612,6,8,12.522458374566238
84.2611156775711,11.062836920413647,5.127289942343957,1.0741053519670858,7,0,8.490898513111954
58.93445107235456,12.646278473627852,11.013683252780474,1.4507740796355832,1,13,11.4280144888027
56.18281317245733,11.231314624026114,7.167403815951575,0.9439707979814351,3,2,10.338180746856954
73.62465446376322,9.721431857282457,13.43144322855236,0.01153604752191871,2,6,10.32047731359017
80.18502421878372,8.983055774455998,3.738218682849915,-0.850164459255181,3,4,11.820500521734902
47.72107758974206,8.839871838261727,11.483912375057313,-0.3011781866737688,4,13,10.331464215355828
74.59781821192044,9.745848068039157,7.679425546114314,1.4465424496986277,5,3,10.254481384248502
56.847716421630786,9.820000556230884,8.395933499762458,-0.10539289492893672,3,11,11.40027459315389
65.41313692551905,9.679745520044918,12.864224710636794,0.6990454021032729,1,6,10.812663134959154
51.98521297939419,9.057869036474331,5.122398773109017,0.014243828266232154,1,4,11.689386132104486
70.93705542478388,9.10644729672889,7.715945701979782,1.1494706007435893,3,9,11.310105971096078
48.45259670741457,8.942483977416208,9.076380000312588,-0.06623155094676163,1,11,10.703594860718413
74.04126656057667,11.96319303636233,14.126640374150918,-1.1160690181280717,3,5,10.402671841815698
48.980211264021676,8.30744528956556,8.866485624088183,-1.1881233298266898,1,2,10.73707645325059
74.29222913417986,9.089092806137067,13.854649984612134,-0.760643137214244,6,5,11.89922182562585
59.64501374372202,9.839844561924371,5.517552379246038,-0.1482869388908373,7,2,10.672562096376128
79.22813039855947,8.906677517615721,6.449913369918451,0.49162695773253184,6,12,11.867352698498367
48.257812351191674,8.454612332722922,7.769163256205946,-0.49972945255115514,2,10,11.230839484914403
58.67316743582602,9.90793690755892,2.4866165496703316,0.2589379362112316,5,9,10.64058011773479
63.53320873473872,9.608584996330023,13.654439627488324,-1.6880765345385953,6,9,10.962720698633403
64.36214535943826,9.687401404535894,12.749343840404801,-1.7017046061575343,1,11,10.150290661301026
54.988129372388215,12.434454774138349,5.591703155649796,0.23671097828297966,4,11,10.357194504243285
58.430210817149245,12.272231990771408,8.919748846935372,-0.02881863052981292,0,11,10.985032442218511
71.534675371486,10.815392315826003,6.16199327357892,0.7764934831986079,7,0,9.750269110410615
51.420424243728775,11.50945166646862,3.2804399955693127,0.12115723981580752,0,3,13.221168406602612
56.44799375198197,8.81388511905495,4.987369617694586,1.4905553356811223,4,7,11.285726345304317
70.5076333778095,10.806779515019203,14.348463959084455,-0.23251224913169224,0,0,9.861563721366988
73.64764499357831,8.980866591198522,9.783116049538652,-2.3949389201046665,8,4,11.756968089780027
68.26342530276388,8.197753281660313,9.714446147157808,1.775526228945381,8,15,9.945779310552515
72.93414977378438,11.03141502122417,10.03726692064787,1.2058252922431711,8,6,11.729437187037721
72.18788345663742,9.788439009056514,5.527773466864334,-0.4992839284767339,1,12,10.472169845538142
70.04864362363672,12.644163646310043,13.931490590345224,0.7157062487190262,3,14,10.873434444855084
67.40839471571684,11.402034247981046,13.359113378025418,-0.7095833363039894,4,10,9.48799532359909
74.90882918288095,9.792826639784366,11.652735331251293,0.5234259844158616,8,15,10.293982821325498
48.96346310682221,11.729205889153688,9.738162678719132,-0.35538309526285444,7,4,10.72389586795925
61.911790258404295,10.633671472607752,7.7681066608949125,-0.5093695790363845,5,3,10.18836981676923
71.40992028936566,10.154838967717856,12.258560869549054,0.9066879882808165,4,11,9.731327475034316
58.73726755387905,9.05660554738324,2.4354197574387606,0.7565822198793376,4,15,10.611829778745578
40.45222955043658,11.6192881189708,3.4045140975333843,-0.20765316621178367,4,6,12.05133583198342
66.05008172829059,8.919443948251196,13.267197428620644,-0.586550013594501,3,6,9.767093279321426
66.52637498163234,8.976283865833366,7.040013180679118,-0.6260459970078648,5,13,9.55882384845452
65.55806494267216,8.61343779365038,4.364124208721202,0.7002348443865704,0,11,10.897028507778163
54.16162756306805,8.181183696434243,3.8765857738642726,0.827890402469507,1,13,10.227458828040739
59.853019865227196,9.149258447531329,3.663457239328827,0.0487688632470802,5,2,11.915774510553023
77.29455498700727,10.153261232673465,13.287187667183936,1.293620356310973,0,7,11.558578827786103
49.85785448749039,12.141342272654267,5.364081188071335,0.4938016491771708,4,7,9.133395981851882
48.98871074098094,11.53229386841948,11.718060353316785,0.711179159320196,1,9,11.61779416884782
58.331353215281155,12.302816552867082,3.149742873952265,0.21465166852071163,6,1,11.30541255529878
44.469762939559644,9.805113309396543,2.9232683795206746,0.32394056025736495,3,6,11.465926403848067
61.995495806291544,11.663808208142337,4.816527025699132,-1.3677470527587443,0,5,11.332410072868255
64.74089127708275,11.753509574981265,3.8477057252193223,-1.2681863138758338,3,12,11.742109924855981
64.51931926455799,11.421812599829412,9.383910127410257,-0.36615041943382365,5,12,11.462434898473276
57.944318356242405,8.586062548415246,5.158674508005497,0.15741505584833937,7,14,10.180690344814092
55.62916576244118,12.340207115009257,8.953813731924072,-0.23574969043512048,1,13,9.844341588300285
46.30811629580118,10.171441531337987,8.300367734213538,1.2312234105693165,8,15,10.18813697648395
53.11898744070258,10.53216199655411,6.49048713454179,2.186602034719197,4,13,8.272502419374716
52.56025452406231,11.863090686208178,12.603648008900304,2.898707333025455,1,4,11.971818986375522
69.95601613597397,10.891609524077428,8.02364059567998,-1.3683597620111694,6,10,10.836061646069954
53.11851557604593,11.175131712847136,3.440063685632947,0.154647098891682,1,8,10.937571058881117
69.01035219739441,12.614399345773183,11.46280884041529,-0.3075682790402273,7,13,14.647118377865425
69.55309390906481,8.991137307265072,7.404854471861469,-0.7892853665784842,8,7,10.840410092093373
55.14313777597034,11.629503815271637,8.771326150924772,0.8681335473805748,3,6,10.763958318346532
78.22089303623751,10.454236944480847,14.899634524854742,-2.3617563941292343,6,4,9.166490487422
76.66245256752966,10.117728802489157,14.798124507477493,0.3374315944776537,1,3,10.86846060023711
55.53190458695439,11.748531086066347,3.7752416294665707,1.5157843805895468,1,13,10.582596476294528
40.792523459245736,9.942499928734586,10.005879721649066,0.9559873678246131,4,8,12.200615619482951
45.70328219198992,10.476419646744628,6.868359500163438,0.0712406785476501,5,10,10.260205226534634
56.625768760792454,11.1093867866687,7.808985014734721,0.9577465561696028,4,13,11.689891156285531
74.25010712929387,9.608945841506506,8.593646343130258,0.4843077044191695,8,4,10.004110060943692
58.228797741957834,9.652143838946522,12.106309423026246,-0.5627410874880134,4,13,9.924527824615046
50.70939197456197,9.564134383356667,3.0111972701101104,0.6232011617089441,1,4,9.848758474692012
62.0877264321949,8.391818630152713,12.97852470455194,-1.416390088157181,4,1,12.042794287352756
61.80973743404141,10.33654321418243,9.55572332405313,-0.5337704994683575,7,8,11.374350111155438
49.07150788311903,12.100947132252912,14.851469832599632,0.9223371277540874,8,14,11.5270608725057
62.065345504822034,11.790274495004113,9.538099945534457,0.7596969969864339,7,15,10.710120532000973
63.74126940290682,9.618340267235991,11.979075759365324,1.5658635266938474,6,9,10.476176270801885
58.83589236816735,12.19812898312798,12.273137836679846,-1.188955885809599,4,11,11.464030831298393
74.13824705078257,9.483527951036237,13.63210934222735,-1.8349788295650213,2,14,11.009925748336496
56.06092922575125,10.379341665684354,4.519460426737327,-1.368208410494327,6,1,9.124628606570699
56.04517003099646,10.73379490357043,11.971074494603336,0.12690342349074557,0,13,9.750251444967967
70.53804516805872,8.17942075735698,9.844884299436858,0.8441571057936984,3,11,10.17787967381842
76.624087582762,9.297638750290949,2.24833312142945,1.7556739932715895,2,0,10.108506341913486
75.90697137726869,9.07817275222527,2.2512050299049022,-0.4118377722802562,3,0,12.489150514581056
52.72117559668922,11.633995392168243,7.838828922874438,-1.2492121623288073,4,3,10.304609733946716
51.65433825265367,8.088995361854085,5.81735167096091,-0.5349570241352707,2,15,9.388293346656486
69.8275867430219,12.29877109844691,6.540306854516375,0.7964454096173819,4,9,10.11673000264895
52.98474804026142,9.386872964290669,14.899078765522546,-0.4113938919077496,6,5,12.249632982146755
65.07920772388138,12.613741500380144,3.5135757616744323,-0.005676914564628854,6,9,11.996078194977452
55.159191971437025,9.273658502190672,12.191278436512881,1.495975228400347,8,10,11.214975466769538
48.30917728699263,9.157466639451036,7.33495506338599,1.3247064862862903,1,15,11.897630988836095
70.9965397897079,8.5704448969486,2.9942027299671143,0.5348268291453085,5,10,10.499431095232122
48.32266124409294,10.968127031134182,14.338970035951311,-0.35397193040547115,8,3,11.242300438947677
50.586253629842844,10.476534387620642,9.954302478093975,1.4582666611182549,4,14,9.90485582286576
72.16041724887214,11.268155404512358,5.450132147739314,-1.16989013714659,0,3,10.27232300301055
52.00677177459269,12.520159812750345,5.4526279533033755,1.0937934640658784,4,10,10.720223567079431
69.51421104689007,9.934967581348463,14.405662340170235,1.3046481695625742,1,12,9.726062497759788
58.98182951757096,10.245910169547166,14.37695092680423,-1.449011224794399,4,9,10.69603850512196
55.80863316426972,10.311511373057181,7.335312664095639,0.19383477157929038,8,14,11.490926121307792
76.32406957902809,9.38474575074841,12.455129653875176,-1.3204409529535557,8,2,11.608877657423184
66.81192595230186,9.347370351215854,5.60944957044568,-1.0603347196927724,1,1,10.503938104875608
67.51329162565526,9.921889378397161,6.693302436063147,0.09772372567131404,6,12,10.360055645425277
47.01620022513633,9.7664897089317,11.873112773051147,2.0294259389614253,6,3,11.116372346021718
55.8826898979877,8.620995161161304,2.332498771642091,-2.056254984051754,6,1,9.611988083653497
